"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid1912896"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides koreensis"
"txid1912894"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides kribbi"
"txid2650158"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides luhongzhouii"
"txid1841856"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides mediterraneensis"
"txid742727"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides oleiciplenus"
"txid28116"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides ovatus"
"txid2834112"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides propionicigenes"
"txid1236512"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides rodentium"
"txid291644"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides salyersiae"
"txid1236514"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides stercorirosoris"
"txid449673"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides stercoris"
"txid818"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides thetaiotaomicron"
"txid820"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides uniformis"
"txid657309"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides xylanisolvens"
"txid2650157"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides zhangwenhongii"
"txid2725562"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Caecibacteroides"	"s__Caecibacteroides pullorum"
"txid1841865"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Mediterranea"	"s__Mediterranea massiliensis"
"txid376804"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola barnesiae"
"txid470145"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola coprocola"
"txid387090"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola coprophilus"
"txid357276"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola dorei"
"txid2786956"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola faecalis"
"txid2739389"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola faecicola"
"txid204516"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola massiliensis"
"txid1236498"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola paurosaccharolyticus"
"txid484018"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola plebeius"
"txid376805"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola salanitronis"
"txid1236538"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola sartorii"
"txid435590"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Phocaeicola"	"s__Phocaeicola vulgatus"
"txid487174"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Barnesiellaceae"	"g__Barnesiella"	"s__Barnesiella intestinihominis"
"txid397865"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Barnesiellaceae"	"g__Barnesiella"	"s__Barnesiella viscericola"
"txid1349822"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Barnesiellaceae"	"g__Coprobacter"	"s__Coprobacter fastidiosus"
"txid2518971"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Duncaniella"	"s__Duncaniella dubosii"
"txid2530391"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Duncaniella"	"s__Duncaniella freteri"
"txid2094150"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Duncaniella"	"s__Duncaniella muris"
"txid2601703"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Heminiphilus"	"s__Heminiphilus faecis"
"txid2530390"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Muribaculum"	"s__Muribaculum gordoncarteri"
"txid1796646"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Muribaculum"	"s__Muribaculum intestinale"
"txid2094151"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Paramuribaculum"	"s__Paramuribaculum intestinale"
"txid2606626"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Muribaculaceae"	"g__Sodaliphilus"	"s__Sodaliphilus pleomorphus"
"txid887901"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Porphyromonadaceae"	"g__Porphyromonas"	"s__Porphyromonas catoniae"
"txid671218"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Alloprevotella"	"s__Alloprevotella rava"
"txid76122"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Alloprevotella"	"s__Alloprevotella tannerae"
"txid28127"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella buccalis"
"txid76123"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella enoeca"
"txid840"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella loescheii"
"txid189722"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella marshii"
"txid425941"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella nanceiensis"
"txid407975"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella pleuritidis"
"txid1236516"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella saccharolytica"
"txid228603"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Hoylesella"	"s__Hoylesella shahii"
"txid1776379"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Leyella"	"s__Leyella lascolaii"
"txid1002367"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Leyella"	"s__Leyella stercorea"
"txid1841864"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Marseilla"	"s__Marseilla massiliensis"
"txid1816687"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Massiliprevotella"	"s__Massiliprevotella massiliensis"
"txid1870999"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Metaprevotella"	"s__Metaprevotella massiliensis"
"txid454154"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Paraprevotella"	"s__Paraprevotella clara"
"txid454155"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Paraprevotella"	"s__Paraprevotella xylaniphila"
"txid28128"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella corporis"
"txid1236509"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella dentasini"
"txid28129"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella denticola"
"txid1236517"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella fusca"
"txid2801997"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella herbatica"
"txid2800387"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella illustrans"
"txid2490854"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella koreensis"
"txid2854755"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella lacticifex"
"txid2479840"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella marseillensis"
"txid1776388"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__Prevotella phocaeensis"
"txid1852370"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotellamassilia"	"s__Prevotellamassilia timonensis"
"txid305719"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Segatella"	"s__Segatella baroniae"
"txid873513"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Segatella"	"s__Segatella buccae"
"txid537011"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Segatella"	"s__Segatella copri"
"txid2518605"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Segatella"	"s__Segatella hominis"
"txid439703"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Segatella"	"s__Segatella maculosa"
"txid28135"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Segatella"	"s__Segatella oris"
"txid185294"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Segatella"	"s__Segatella paludivivens"
"txid915438"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Xylanibacter"	"s__Xylanibacter oryzae"
"txid1676614"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Xylanibacter"	"s__Xylanibacter rarus"
"txid2585119"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Rikenellaceae"	"g__Alistipes"	"s__Alistipes dispar"
"txid328813"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Rikenellaceae"	"g__Alistipes"	"s__Alistipes onderdonkii"
"txid28117"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Rikenellaceae"	"g__Alistipes"	"s__Alistipes putredinis"
"txid328814"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Rikenellaceae"	"g__Alistipes"	"s__Alistipes shahii"
"txid2290935"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides acidifaciens"
"txid871327"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides chinchillae"
"txid2685834"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides chongii"
"txid823"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides distasonis"
"txid387661"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides johnsonii"
"txid46503"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides merdae"
"txid2753162"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides pekinense"
"txid1944636"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides provencensis"
"txid1017"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Capnocytophaga"	"s__Capnocytophaga gingivalis"
"txid1323990"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Spodiobacter"	"s__Spodiobacter cordis"
"txid1585976"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Weeksellaceae"	"g__Bergeyella"	"s__Bergeyella cardium"
"txid824"	"k__Bacteria"	"p__Campylobacterota"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter gracilis"
"txid2762557"	"k__Bacteria"	"p__Campylobacterota"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter massiliensis"
"txid203"	"k__Bacteria"	"p__Campylobacterota"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter rectus"
"txid204"	"k__Bacteria"	"p__Campylobacterota"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter showae"
"txid649638"	"k__Bacteria"	"p__Deinococcota"	"c__Deinococci"	"o__Trueperales"	"f__Trueperaceae"	"g__Truepera"	"s__Truepera radiovictrix"
"txid134605"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium equinum"
"txid1755100"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium gastrosuis"
"txid1852365"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium massiliense"
"txid850"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium mortiferum"
"txid859"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium necrophorum"
"txid852"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium perfoetens"
"txid393480"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium polymorphum"
"txid856"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium varium"
"txid1196653"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium vincentii"
"txid109328"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Leptotrichiaceae"	"g__Leptotrichia"	"s__Leptotrichia trevisanii"
"txid157692"	"k__Bacteria"	"p__Fusobacteriota"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Leptotrichiaceae"	"g__Pseudoleptotrichia"	"s__Pseudoleptotrichia goodfellowii"
"txid2153"	"k__Bacteria"	"p__Mycoplasmatota"	"c__Mollicutes"	"o__Anaeroplasmatales"	"f__Anaeroplasmataceae"	"g__Asteroleplasma"	"s__Asteroleplasma anaerobium"
"txid2124"	"k__Bacteria"	"p__Mycoplasmatota"	"c__"	"o__Mycoplasmoidales"	"f__Metamycoplasmataceae"	"g__Metamycoplasma"	"s__Metamycoplasma salivarium"
"txid28101"	"k__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Phyllobacteriaceae"	"g__Phyllobacterium"	"s__Phyllobacterium myrsinacearum"
"txid1631957"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Alcaligenaceae"	"g__Pelistega"	"s__Pelistega suis"
"txid2490857"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Burkholderiaceae"	"g__Lautropia"	"s__Lautropia dentalis"
"txid47671"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Burkholderiaceae"	"g__Lautropia"	"s__Lautropia mirabilis"
"txid491919"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Brachymonas"	"s__Brachymonas chironomi"
"txid28220"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Brachymonas"	"s__Brachymonas denitrificans"
"txid1207057"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Ottowia"	"s__Ottowia beijingensis"
"txid1335047"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Ottowia"	"s__Ottowia shaoguanensis"
"txid1852381"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Duodenibacillus"	"s__Duodenibacillus massiliensis"
"txid2584944"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella faecalis"
"txid1816689"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella massiliensis"
"txid2494234"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella megalosphaeroides"
"txid1944635"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella seckii"
"txid40545"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella wadsworthensis"
"txid1795832"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Eikenella"	"s__Eikenella halliae"
"txid1795827"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Eikenella"	"s__Eikenella longinqua"
"txid2796361"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Kingella"	"s__Kingella bonacorsii"
"txid887327"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Kingella"	"s__Kingella kingae"
"txid1056807"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Morococcus"	"s__Morococcus cerebrosus"
"txid90367"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria elongata"
"txid496"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria macacae"
"txid1107316"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria oralis"
"txid33053"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria perflava"
"txid1032488"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria shayeganii"
"txid1030841"	"k__Bacteria"	"p__Pseudomonadota"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria wadsworthii"
"txid13335"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Anaerobiospirillum"	"s__Anaerobiospirillum succiniciproducens"
"txid179995"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Anaerobiospirillum"	"s__Anaerobiospirillum thomasii"
"txid762983"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Succinatimonas"	"s__Succinatimonas hippei"
"txid83771"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Succinivibrio"	"s__Succinivibrio dextrinosolvens"
"txid2718"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Cardiobacteriales"	"f__Cardiobacteriaceae"	"g__Cardiobacterium"	"s__Cardiobacterium hominis"
"txid194702"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Cardiobacteriales"	"f__Cardiobacteriaceae"	"g__Cardiobacterium"	"s__Cardiobacterium valvarum"
"txid565"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Atlantibacter"	"s__Atlantibacter hermannii"
"txid255519"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Atlantibacter"	"s__Atlantibacter subterranea"
"txid35703"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter amalonaticus"
"txid67824"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter farmeri"
