"ID"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"grogu_37"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"
"txid2792859"	0	4	1	0	4	7	0	2	3	2	2	0	0	2	1	0	253	14	13	0	11	0	15	3	6	10	8	16	2	7
"txid1912896"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	1	0	1	4	0	13	0	0	0	4
"txid2650158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid1841856"	9	17	2	10	3	20	3	26	2	7	2	18	91	32	4	6	35	71	11	9	8	16	28	25	50	46	40	89	9	26
"txid28116"	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	3	2	0	0	0	1	1	4	0	18	1	0	0	5
"txid1236512"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"txid291644"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	177	40	0	0	0	0	39	0	21	0	0	82	2	0
"txid1236514"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid449673"	0	2	9	1	2	7	0	1	0	2	0	0	1	1	1	5	3	15	3	0	2	0	9	13	6	60	6	13	0	1
"txid818"	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	160	0	3	0	0	0	0	3	1	43	1	0	0	0
"txid820"	0	4	3	2	7	10	0	0	2	0	1	0	1	5	0	7	26	63	7	1	9	0	41	14	23	134	5	113	3	0
"txid657309"	0	1	1	0	0	3	0	1	1	1	0	0	1	2	0	1	8	14	0	0	0	0	3	1	4	10	0	5	1	0
"txid2650157"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	1	0	0	0	0	0
"txid2725562"	0	0	3	0	0	0	1	0	0	0	0	10	3	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0
"txid1841865"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid376804"	1	3	1	2	0	7	0	4	0	1	0	7	2	7	2	2	4	9	2	3	1	2	2	4	16	13	10	5	2	6
"txid470145"	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
"txid387090"	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"txid357276"	1	6	0	3	6	9	0	6	2	3	2	7	8	7	2	2	472	16	25	7	17	1	6	8	14	26	26	50	0	4
"txid2786956"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1
"txid2739389"	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid204516"	5	3	0	53	1	2	0	40	1	0	1	0	1	1	0	106	190	16	44	1	25	1	4	17	10	36	26	12	0	1
"txid1236498"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
"txid484018"	9	111	4	30	84	192	0	1	31	93	30	11	3	137	0	14	2	324	0	0	0	3	336	0	81	2	1	1492	48	9
"txid1236538"	42	104	13	38	10	68	15	68	4	57	6	61	58	160	18	18	113	333	54	31	38	50	128	178	157	186	103	75	16	82
"txid435590"	8	59	53	68	9	91	2	57	4	31	10	21	21	67	8	94	666	135	55	7	40	5	117	80	87	163	92	371	5	61
"txid487174"	0	1	1	0	0	1	0	2	0	0	0	0	16	1	0	1	1	21	2	0	0	0	3	0	3	0	0	3	0	17
"txid397865"	0	1	0	1	0	1	0	1	1	0	0	0	2	1	0	3	0	5	0	0	0	0	1	0	4	0	0	1	0	1
"txid1349822"	0	8	0	0	5	18	0	3	0	6	2	0	2	5	1	0	6	24	4	0	1	0	5	6	4	8	2	12	1	0
"txid2518971"	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	2	0	1	0	0	16	0	13	3	0	0	0
"txid2530391"	1	3	1	2	0	3	0	3	0	1	0	0	17	4	0	6	1	10	0	0	0	0	2	4	6	11	1	5	0	2
"txid2094150"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	7	0	0	0	0
"txid2530390"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	10	1	0	0	0
"txid1796646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	5	1	0	0	1
"txid2094151"	0	8	1	4	0	5	0	5	0	4	0	0	5	7	1	15	1	22	0	0	0	1	5	0	7	2	0	2	0	6
"txid2606626"	2	2	0	2	0	3	0	1	0	0	0	0	6	1	1	4	0	8	0	0	0	0	1	0	4	0	0	2	0	3
"txid671218"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"txid76122"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	6	0	0	0	1	0
"txid76123"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	8	1	0	0	0
"txid840"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	17	4	0	0	0
"txid189722"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
"txid407975"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0
"txid228603"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	17	3	0	0	0
"txid1776379"	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0
"txid1002367"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1841864"	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	5	1	0	0	0	2
"txid1870999"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid454154"	0	1	0	0	2	0	0	2	0	0	0	0	1	1	0	1	4	4	0	0	1	0	2	2	2	3	0	9	0	0
"txid454155"	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0
"txid28128"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
"txid1236509"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
"txid28129"	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0
"txid1236517"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2801997"	0	0	2	0	0	0	4	2	0	0	0	2	1	0	0	0	0	0	3	7	2	10	0	22	0	82	17	0	0	0
"txid2800387"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	6	2	0	0	1
"txid1177574"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2490854"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	16	2	0	0	0
"txid2854755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
"txid2479840"	0	0	1	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	14	0	17	4	0	0	0
"txid1852370"	0	190	10	0	23	118	31	0	15	59	11	37	1134	198	33	0	0	359	0	40	0	43	182	0	305	0	0	523	18	79
"txid305719"	0	17	1	0	4	26	6	0	2	6	2	10	8	30	4	0	0	45	0	7	0	14	22	0	82	5	0	3	2	16
"txid873513"	0	5	0	0	1	12	6	0	1	1	0	3	4	9	0	0	0	14	0	2	0	7	5	0	36	0	0	0	2	8
"txid537011"	343	273	192	470	2	116	207	634	10	105	7	397	1498	302	317	339	0	0	0	182	0	305	0	1	0	2	0	2	0	279
"txid2518605"	0	0	0	0	0	1	0	1	0	0	0	0	20	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
"txid439703"	0	0	1	0	0	3	2	3	1	0	0	1	0	1	1	0	0	1	0	2	0	1	1	9	7	12	2	0	0	0
"txid28135"	0	0	3	0	0	0	5	2	0	0	0	3	1	0	0	0	0	0	6	4	3	3	0	45	1	47	11	0	0	0
"txid185294"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0
"txid915438"	0	0	0	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	1	3	0	3	0	8	1	47	7	0	0	0
"txid1676614"	0	0	20	0	0	0	27	36	0	0	0	14	0	0	0	0	0	0	28	22	25	26	0	404	0	292	52	0	0	0
"txid2585119"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
"txid28117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid328814"	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	2	0	1	0	0
"txid2290935"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid871327"	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
"txid823"	39	97	5	170	7	54	5	35	9	26	5	0	76	92	16	161	123	130	20	9	28	20	41	125	107	376	33	144	3	14
"txid387661"	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	5	0	0	0	0
"txid46503"	64	55	9	60	3	36	8	29	4	28	3	4	106	61	13	76	10	176	12	7	13	20	25	59	91	109	27	39	12	90
"txid2753162"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid824"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1852365"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid850"	0	6	13	0	0	19	0	3	0	9	0	0	0	2	0	0	23	6	5	0	1	0	68	1	0	2	5	11	1	0
"txid852"	0	1	1	0	0	10	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	3	6	1	0
"txid856"	1	12	35	30	0	66	0	20	0	59	0	113	0	23	0	55	67	1	25	1	18	8	0	18	0	9	71	1	0	54
"txid2153"	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	12	0	0	0	0	0	2	6	4	0	5	0	0
"txid2490857"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1852381"	17	26	4	20	2	19	16	8	1	32	6	43	185	24	12	27	10	17	13	16	15	21	10	44	20	37	103	317	5	16
"txid2584944"	8	16	8	33	1	10	10	8	1	30	2	43	63	34	3	31	24	12	7	12	5	11	5	15	6	8	13	25	2	16
"txid1944635"	41	89	39	142	7	44	120	34	7	94	5	275	32	135	17	141	99	62	16	92	7	68	28	62	34	46	86	2	8	83
"txid40545"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid1795827"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid483"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid90367"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid1107316"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid33053"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"txid13335"	0	0	2	0	8	0	7	1	24	0	6	4	0	0	10	0	0	0	0	7	0	3	0	0	0	0	0	0	0	2
"txid179995"	0	0	1100	0	3415	0	1480	73	3522	0	3411	460	0	0	2485	0	0	0	0	387	1	410	1	0	0	0	0	1	0	246
"txid762983"	34	18	23	10	3	47	37	21	3	38	3	16	1	24	4	8	37	38	55	31	24	33	21	30	21	26	35	15	13	22
"txid83771"	0	0	4	0	10	0	32	0	30	0	9	4	0	0	9	0	0	0	0	115	0	100	0	0	0	0	0	0	0	2
"txid158823"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid545"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid67826"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0
"txid61645"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	11	0	0	0
"txid881260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0
"txid69218"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"txid2494701"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	7	0	0	0
"txid2497875"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	0	2	0	0	0
"txid550"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
"txid1296536"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
"txid2494702"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
"txid299767"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	37	3	17	0	0	0
"txid539813"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0
"txid2529382"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
"txid2497436"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	24	0	0	0
"txid2071710"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	166	1	11	0	0	0
"txid2529381"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	2	0	0	0
"txid208962"	0	0	0	0	0	0	0	0	0	1	0	6	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
"txid562"	0	1	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	1
"txid585054"	1	169	0	98	0	23	0	1	0	336	0	293	0	437	9	0	1	15	12	109	3	30	56	0	141	0	5	6	0	33
"txid1499973"	0	67	0	42	0	11	0	0	0	133	0	19	0	186	1	0	0	7	2	26	0	5	78	0	48	0	0	2	1	25
"txid2899544"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1028307"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2587529"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid83655"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1354260"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1398493"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
"txid621"	0	22	0	12	0	5	0	0	0	48	0	58	0	54	3	0	0	4	0	36	0	4	3	0	31	0	0	1	0	3
"txid622"	0	0	0	1	0	0	0	0	0	4	0	2	0	2	0	0	0	0	1484	0	713	0	0	0	2	0	142	0	0	0
"txid623"	1	143	0	88	0	23	0	1	0	345	0	315	1	402	15	0	0	31	101	164	40	38	67	0	295	0	8	6	0	126
"txid624"	0	1	0	1	0	0	0	0	0	1	0	87	0	4	0	0	0	1	100	4	48	2	35	0	7	0	9	1	0	22
"txid1388748"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1324864"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid549"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	19	2	8	0	0	0
"txid584"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	3	0	0	0	0	0	0	0
"txid58169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid985008"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
"txid2025884"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid733"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid1461579"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid85403"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2316085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	18
"txid882211"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid296"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	111
"txid1608996"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid2750624"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid122355"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid1608994"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
