"ID"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"
"txid433286"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1727145"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid259063"	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	4	1	1	1	2	1	1	0	1	1	1	0	0	1	0	2	1	0	0	0	1	1	2	1	1	0	2	1	0	0	1	0	0	0	0	1	0	2	1	0	2	0	0	3	0	1	1	2	1	4	1	1	0	0	1	1	1	1	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	4	0	0	1	0	0
"txid1745713"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2606636"	8	10	10	11	0	6	21	15	6	9	8	0	12	6	6	8	11	49	8	24	6	15	9	12	12	13	10	1	10	4	16	14	10	22	18	8	9	6	5	9	5	35	6	9	2	12	6	4	8	2	8	7	6	15	7	2	13	3	2	11	3	1	16	3	9	6	9	0	27	9	7	4	3	10	8	1	16	12	7	22	6	2	12	3	3	3	9	3	12	24	1	1	34	6	3	6	5	11
"txid1912897"	0	6	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	1	1	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	2	0	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	4	0	0	1	2	0	3	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0
"txid2696678"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid1796615"	4	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	1	2	1	0	2	0	0	1	0	0	0	0	1	0	1	4	1	0	0	0	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	3	0	0
"txid1532"	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	2	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	4	2	0	1	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0
"txid2509240"	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid536633"	591	204	57	206	0	96	71	100	19	38	64	0	125	73	74	6	77	67	42	30	155	91	38	35	146	55	65	43	36	45	7	16	35	72	105	352	62	9	30	44	34	35	8	16	9	14	72	6	125	8	10	21	45	27	11	41	8	26	8	19	18	4	25	6	19	11	54	1	16	15	33	35	9	124	25	17	23	49	31	12	12	10	16	11	48	71	24	7	59	14	2	32	73	74	103	82	4	29
"txid2025493"	11	78	0	32	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	3	2	0	0	0	13	3	0	1	0	4	0	0	0	0	3	9	0	1	1	4	0	9	0	2	0	2	1	0	6	0	0	1	1	3	1	0	1	0	1	0	1	0	5	0	1	0	1	1	4	1	0	1	0	0	2	2	1	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	2	1	2	8	1	0
"txid1121114"	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	2	1	0	1	3	1	0	0	0	0	1	1	1	0	0	0	1	1	0	2	11	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	3	0	0
"txid1796616"	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"txid180164"	4	2	0	3	0	0	1	1	0	0	0	0	0	0	1	0	3	1	0	0	0	3	1	0	1	1	2	2	0	0	0	0	2	0	1	1	0	0	0	1	2	0	1	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0
"txid871664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1121115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid45851"	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	4	0	0	1	0	0	0	0	1	1	0	0	0	0	0	4	1	0	0	0	0	0	8	1	1	0	3	1	0	4	0	0	1	2	0	1	0	0	1	0	1	1	0	3	0	2	2	2	0	5	0	0	1	0	0	2	1	0	0	1	0	0	2	1	0	1	1	0	0	0	0	0	1	2	1	2	6	0	0
"txid831"	0	0	2	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	2	5	1	0	1	0	0	2	0	1	2	0	0	0	2	0	1	1	1	0	0	2	0	8	1	1	0	4	3	1	2	0	0	2	0	0	1	0	1	1	0	0	1	0	2	0	1	2	2	0	2	2	1	0	1	0	2	0	2	0	0	3	0	0	1	0	0	0	2	0	1	1	0	1	11	1	1	4	0	1
"txid185008"	2	4	1	8	0	2	2	0	1	0	1	0	7	2	3	0	5	1	1	1	0	4	1	3	5	3	1	0	3	4	0	2	1	0	2	2	5	0	2	1	0	3	0	0	0	1	0	0	4	0	0	1	2	0	0	0	2	0	1	0	0	1	1	0	0	0	0	1	2	0	0	1	0	0	0	2	4	0	0	1	0	3	2	0	8	2	0	0	0	0	0	15	0	3	1	6	0	0
"txid43305"	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	6	1	0	0	0	0	0	1	0	1	1	0	0	2	0	1	0	0	0	0	1	0	4	1	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	2	2	0	0	0	0	0	1	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0
"txid673271"	11	2	2	1	0	1	0	0	1	1	0	0	2	4	1	0	0	0	1	0	4	0	0	0	2	0	0	0	1	0	0	1	0	0	0	12	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid33043"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"txid1796618"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"txid2850323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2652274"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1432052"	0	3	0	10	0	0	0	3	0	0	1	0	0	0	0	0	0	5	0	7	0	0	0	3	2	0	0	0	0	4	0	0	0	0	4	0	0	2	2	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	2	0	0	8	0	8	0	0	0	0	0	0	0	1	0	1	0	0	0
"txid208479"	40	27	33	90	0	34	46	27	41	21	79	0	37	29	41	28	24	24	34	24	21	30	11	33	36	22	6	13	5	27	21	34	37	17	37	31	36	21	21	13	10	49	11	2	11	14	13	12	20	14	7	9	19	29	16	8	19	2	19	9	8	26	33	7	16	8	13	9	36	11	25	6	12	15	6	9	9	17	6	19	14	17	39	11	23	31	34	8	9	18	2	10	37	17	7	48	8	11
"txid358743"	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	2	1	1	2	0	1	0	1	2	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"txid1531"	3	1	0	6	0	3	3	4	3	1	9	0	3	3	3	2	2	1	4	0	0	2	1	0	4	1	2	0	1	4	1	2	2	0	4	3	2	2	1	2	0	5	1	1	0	1	2	0	0	1	2	1	2	0	1	0	2	0	0	1	1	1	3	1	0	0	1	0	5	0	0	0	1	0	2	0	0	0	1	0	1	2	2	2	1	0	0	1	0	1	0	1	1	0	1	1	0	1
"txid1917870"	0	0	0	4	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
"txid460384"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
"txid2788944"	53	12	11	10	0	4	9	2	2	1	1	0	11	7	18	0	5	2	18	2	9	2	1	3	5	3	1	0	3	2	0	8	2	2	9	26	7	1	1	0	0	12	0	1	0	6	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	0	6	1	0	2	2	0	1	0	0	1	0	1	3	0	3	0	2	4	0	0	3	0	1	1	0	2	3	2	1	0	0	2	3	6	0	0
"txid39482"	75	13	10	6	0	3	7	2	2	0	1	0	9	11	19	0	7	2	19	1	18	6	1	3	1	7	1	0	6	1	0	11	1	2	9	26	9	0	2	1	0	10	0	1	0	3	0	0	2	0	1	0	1	1	0	1	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	1	0	2	1	0	4	0	0	2	0	0	3	0	1	0	0	1	4	2	1	0	0	3	1	9	1	0
"txid2726362"	4	2	2	1	0	0	1	1	0	0	0	0	1	1	3	0	1	0	1	0	1	3	0	0	2	1	1	0	0	0	0	1	0	0	1	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
"txid1544"	8	2	1	2	0	1	0	1	1	1	0	0	1	2	3	0	0	2	6	1	4	2	0	0	2	1	1	0	1	0	0	1	0	0	4	9	1	0	0	0	0	3	0	1	0	3	1	0	2	0	1	1	0	1	0	0	2	1	0	0	0	0	5	0	0	0	2	0	2	0	0	0	0	0	1	1	1	0	0	2	0	1	1	1	0	0	0	0	1	1	0	0	1	1	2	3	1	0
"txid1912855"	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"txid1150298"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1912090"	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	1	0	0	0	0	0	0	1	1	4	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	0
"txid2885351"	2	1	0	6	0	2	1	1	1	2	7	0	0	2	1	1	1	2	0	8	4	1	1	1	2	5	1	1	1	3	1	0	4	1	4	8	1	3	2	1	0	12	1	1	0	3	3	1	1	1	2	2	2	3	1	0	3	1	1	2	2	0	5	0	3	2	3	0	8	0	0	1	1	1	5	0	1	0	0	3	1	2	2	0	1	2	0	1	1	2	0	0	1	5	1	9	0	1
"txid1096246"	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0
"txid154046"	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	6	0	0
"txid2763671"	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	2	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	2	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0
"txid1469948"	3	2	6	2	0	0	2	1	2	1	1	0	1	0	0	4	0	2	2	3	1	0	0	1	0	2	0	2	0	1	0	0	2	0	0	1	0	1	1	1	0	7	1	1	0	3	0	0	2	0	0	1	1	2	0	2	1	1	2	1	0	0	3	0	3	2	1	0	3	1	2	1	1	0	0	1	2	1	0	3	0	0	4	1	1	1	2	0	2	1	0	1	3	1	1	3	0	1
"txid29364"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	1	3	1	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	2	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
"txid1512"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1926283"	2	2	4	1	0	0	3	1	7	1	2	0	1	2	1	1	2	4	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	6	0	4	1	0	0	1	0	1	2	0	1	1	0	10	0	0	2	0	2	1	0	11	0	0	7	2	0	1	1	0	0	2	0	0	0	1	0	1	0	1	0	3	0	0	0	3	0	0	0	0	0	1	2	4	2	17	1	0
"txid1852382"	3	5	5	5	0	4	2	7	11	3	9	0	7	4	6	3	3	4	6	8	0	2	0	3	6	4	1	4	2	2	1	0	4	2	6	3	3	4	4	5	3	10	4	1	1	4	4	2	6	4	0	2	2	7	3	1	2	1	2	1	3	3	7	0	3	3	2	2	5	1	3	4	2	3	1	2	1	5	0	2	2	2	5	3	4	6	7	0	1	3	0	1	11	6	2	14	0	3
"txid36832"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
"txid94868"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid253257"	2	2	3	10	0	3	1	3	6	2	7	0	2	1	2	2	2	3	0	2	2	4	1	2	1	2	1	1	1	2	0	0	2	1	2	2	0	2	0	6	1	6	1	1	0	3	0	0	1	0	1	2	3	8	1	0	1	0	2	1	1	4	2	0	7	8	1	1	4	0	0	3	1	0	1	1	0	0	2	0	0	5	0	3	2	4	0	2	0	0	0	0	2	4	1	13	1	1
"txid1286362"	38	27	70	20	0	6	18	16	44	1	24	0	10	9	15	5	18	42	13	6	4	12	2	3	16	8	2	1	6	7	26	5	5	23	4	12	6	7	14	40	1	13	2	0	1	8	1	2	15	2	4	3	4	38	3	1	6	0	23	2	2	122	4	0	79	23	2	4	6	1	3	35	1	2	0	6	1	1	1	7	3	27	8	0	7	53	1	1	4	6	0	30	1	57	0	52	4	7
"txid69825"	6	5	8	3	0	2	1	6	5	1	4	0	3	2	5	1	3	10	2	4	1	2	1	0	1	2	1	0	1	1	1	3	1	4	1	2	0	0	1	23	0	6	3	0	0	4	0	1	4	1	1	2	3	21	2	0	2	0	5	1	3	31	4	0	14	4	0	4	3	1	0	6	0	1	1	3	0	0	0	1	1	12	4	2	2	10	1	0	3	0	0	7	2	10	1	25	1	0
"txid84030"	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	1	2	1	0	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	2	1	1	6	0	0
"txid29370"	8	6	3	3	0	1	3	1	2	1	4	0	0	2	2	1	3	6	1	4	0	3	0	0	2	2	2	0	0	2	2	1	1	2	4	4	1	1	2	9	0	2	1	0	1	1	0	0	2	1	1	2	1	11	2	0	1	0	3	0	1	11	1	0	6	7	3	1	3	0	2	3	0	2	2	1	1	0	0	1	2	4	3	2	2	8	0	1	1	1	0	1	2	3	1	18	1	0
"txid384636"	2	1	0	3	0	1	1	1	0	0	2	0	1	0	0	0	0	4	0	3	1	0	1	1	1	0	0	0	0	0	1	0	2	1	4	1	0	0	0	3	1	3	1	1	0	1	2	0	5	0	1	0	2	6	1	0	4	0	0	0	0	1	1	0	4	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	3	0	0	6	0	1
"txid168384"	4	1	3	1	0	3	0	4	4	4	1	0	2	0	4	0	3	5	6	5	3	3	0	6	2	2	0	4	1	1	0	0	3	2	2	2	1	0	1	1	0	9	1	3	0	1	0	0	1	1	3	2	1	3	3	5	0	0	0	4	1	2	2	1	10	5	3	0	7	2	2	1	0	7	1	2	4	1	2	8	0	2	5	1	2	2	0	2	2	1	0	0	3	8	2	5	0	0
"txid411470"	84	20	7	9	0	2	16	23	5	0	3	0	5	5	8	0	38	19	22	0	26	39	0	1	2	2	31	3	2	4	25	30	0	49	4	52	1	3	5	4	0	6	0	0	0	4	0	0	32	0	0	1	2	19	0	0	1	0	1	0	0	142	2	0	5	4	0	194	0	0	0	26	0	0	0	24	0	0	0	0	0	3	1	0	0	8	0	0	0	0	0	12	0	4	1	20	0	0
"txid471875"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"txid1337051"	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
"txid796944"	7	4	10	14	0	7	5	15	10	15	7	0	9	4	5	18	2	21	9	74	6	9	15	19	7	14	6	12	8	3	4	12	17	6	32	7	3	2	3	12	7	86	14	15	9	40	13	12	16	7	12	13	11	13	10	9	12	9	5	18	6	3	34	4	11	22	24	2	53	26	9	5	5	16	11	10	20	13	7	22	8	21	21	7	3	16	13	4	11	10	3	4	55	18	8	40	2	5
"txid796943"	113	64	141	105	0	67	117	125	91	157	60	0	100	74	77	313	60	149	144	272	42	61	134	163	88	247	29	95	72	64	119	154	128	104	187	65	72	31	62	62	60	504	80	81	56	182	62	115	63	60	106	44	48	63	80	91	109	75	32	120	34	42	144	32	138	151	142	9	261	113	112	52	62	136	64	38	180	128	68	135	65	104	136	47	73	167	267	43	101	159	30	87	296	172	46	135	46	101
"txid237576"	93	67	102	129	0	75	132	147	71	122	67	0	114	65	53	187	87	312	96	248	54	116	92	147	70	159	48	66	66	45	149	122	139	180	181	54	90	27	64	67	68	382	77	69	46	142	44	72	57	52	112	44	47	94	88	62	134	52	42	114	26	41	165	32	179	111	111	8	246	89	86	80	41	85	41	33	177	103	57	160	68	87	154	44	48	143	147	45	107	145	22	57	285	185	38	151	34	87
"txid2606632"	1	0	1	2	0	2	1	1	2	2	1	0	1	0	2	3	1	2	0	15	1	1	1	1	0	1	3	6	2	2	1	1	5	1	4	0	0	0	1	4	2	28	6	5	1	12	4	2	3	2	1	3	4	1	2	2	2	2	0	3	3	1	6	1	4	4	6	0	14	5	5	1	3	2	4	3	2	2	1	7	1	6	8	4	1	1	0	1	2	1	0	1	19	3	3	9	0	0
