index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
97,NR_125571.1,1,1436,16,1434,99.8607,14.844,18.5,7.31,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,14.844011142061282,1.9970483957932652,0.1345356303414866,0.14
98,NR_133027.1,1,1519,34,1484,97.6959,31.9763,19.5,1.68,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,31.976300197498354,5.52277866105273,0.17271474895287606,0.3
99,NR_134080.1,1,1566,42,1531,97.765,38.4336,19.2,1.95,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,38.43358876117497,9.033024171914839,0.23502942252012293,0.37
100,NR_134772.1,1,1433,1,1348,94.0684,0.940684,20.3,5.0,1337051,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Murimonas,Murimonas intestini,0.9406838799720866,0.23621540579045247,0.25111029413777325,0.01
101,NR_136472.1,1,1504,17,1464,97.3404,13.115,18.9,10.1,1499973,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,13.11502659574468,5.5852377375004,0.4258655288821598,0.15
102,NR_144607.1,1,1378,1,1302,94.4848,0.944848,17.7,1.0,1796615,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,0.9448476052249637,0.22827748054859492,0.24160243333023335,0.01
103,NR_144727.1,1,1478,5,1435,97.0907,4.77605,21.0,12.6,1673717,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Anaeromassilibacillus,Anaeromassilibacillus senegalensis,4.776048714479026,0.8862474005613409,0.18556079586763874,0.04
104,NR_144744.1,1,1491,48,1472,98.7257,44.4205,18.9,7.46,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,44.420523138833,8.435629619482796,0.1899038782843208,0.42
105,NR_144746.1,1,1494,4,1432,95.8501,3.45582,16.3,14.2,1841864,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla,Marseilla massiliensis,3.4558232931726907,0.9500878340813939,0.27492373118682983,0.04
106,NR_144750.1,1,1493,137,1458,97.6557,125.898,19.5,40.8,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,125.89752176825183,26.634301479327853,0.21155540716961396,1.21
107,NR_145844.1,1,1489,1,1333,89.5232,0.895232,22.4,51.0,1411144,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecigallinarum,0.8952316991269308,0.30625463915708956,0.3420953921267115,0.01
108,NR_147373.1,1,1532,3,1481,96.671,2.44778,17.2,4.0,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,2.447780678851175,0.7283975286415604,0.2975746703676988,0.03
109,NR_147376.1,1,1530,1,1446,94.5098,0.945098,19.8,1.0,1852378,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Caecibacter,Caecibacter massiliensis,0.9450980392156862,0.22778879578756978,0.24102133994120453,0.01
110,NR_147381.1,1,1497,25,1476,98.5972,23.3854,19.2,59.3,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,23.385437541750168,4.049015198014728,0.17314258887762932,0.22
111,NR_147400.1,1,1482,1,1364,92.0378,0.920378,15.5,11.0,1958780,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium merdae,0.9203778677462888,0.2707073111481906,0.29412627208329795,0.01
112,NR_151895.1,1,1478,1,1132,76.59,0.7659,15.1,1.0,433286,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,0.7658998646820027,0.4234350740811323,0.5528595755228919,0.01
113,NR_153710.1,1,1488,1,1394,93.6828,0.936828,17.1,1.0,1643805,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus simiae,0.9368279569892473,0.24327214388951227,0.25967643479741337,0.01
114,NR_156081.1,1,1411,1,1330,94.2594,0.942594,21.2,1.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.9425939050318922,0.23261692807837794,0.24678382369818894,0.01
116,NR_157635.1,1,1561,1,1383,88.5971,0.885971,15.0,1.0,1675036,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera hexanoica,0.885970531710442,0.31784705229269783,0.3587557835349973,0.01
117,NR_157642.1,1,1397,2,1320,94.4882,1.74302,18.8,2.5,1653435,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Merdimonas,Merdimonas faecis,1.7430207587687903,0.5487960744027611,0.3148534357045821,0.02
118,NR_163613.1,1,1478,2,1424,96.3464,1.83424,15.5,16.0,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,1.834235453315291,0.45973729486053777,0.2506424647008022,0.02
119,NR_163634.1,1,1454,1,1409,96.9051,0.969051,21.6,1.0,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,0.969050894085282,0.1731798451258057,0.1787107841113708,0.01
120,NR_169348.1,1,1367,3,1358,99.3416,2.90636,20.7,1.0,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,2.906364301389905,0.3628855244577049,0.12485892573211241,0.03
121,NR_173570.1,1,1471,1,1393,94.6975,0.946975,19.8,1.0,1912090,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Gluceribacter,Gluceribacter canis,0.946974847042828,0.22408365873271321,0.2366310567091322,0.01
122,NR_173691.1,1,1434,1,1407,98.1172,0.981172,21.2,6.0,1871031,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Thermophilibacter,Thermophilibacter mediterraneus,0.9811715481171548,0.13591887757975304,0.1385271289618805,0.01
123,NR_178281.1,1,1482,1,1339,90.3509,0.903509,14.7,3.0,105843,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum soehngenii,0.9035087719298246,0.2952637312229251,0.3267967510622666,0.01
124,NR_178427.1,1,1477,1,1421,96.2085,0.962085,22.2,60.0,1347366,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium massiliamazoniense,0.9620853080568721,0.19098996852710842,0.19851666679418659,0.01
125,NR_178840.1,1,1521,2,1341,88.1657,1.59303,16.8,1.0,1796616,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia pseudococcoides,1.5930309007232084,0.6913983237202506,0.43401438315249735,0.02
126,NR_179173.1,1,1401,2,1391,99.2862,1.80157,21.4,25.0,2126740,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium fessum,1.801570306923626,0.41633023847601874,0.231092973100199,0.02
127,NR_179270.1,1,1482,508,1482,100.0,491.809,19.6,59.5,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,491.8090418353576,22.924934106890422,0.04661348644859803,4.5
128,NR_179538.1,1,1493,3,1451,97.1869,2.74079,17.5,3.33,1852382,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium urinimassiliense,2.740790354989953,0.6225747949756624,0.22715155642684848,0.03
129,NR_179545.1,1,1471,15,1432,97.3487,14.0265,18.8,6.33,1870987,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella vaginalis,14.026512576478586,2.594766212820732,0.1849901177269082,0.13
130,NR_179587.1,1,1453,1,1432,98.5547,0.985547,21.9,1.0,1926283,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium edouardi,0.9855471438403304,0.1193481089439533,0.12109832562539395,0.01
131,NR_179595.1,1,1464,1,1381,94.3306,0.943306,18.3,1.0,1940621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas alloputida,0.9433060109289617,0.23125695810991545,0.24515581945902695,0.01
132,NR_179599.1,1,1429,2,1426,99.7901,1.91742,17.0,14.0,1937461,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella provencensis,1.9174247725682296,0.28276368158631476,0.14747054780541743,0.02
133,NR_179604.1,1,1455,25,1455,100.0,24.3512,20.2,40.4,1944635,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,24.351202749140892,1.0286398436600346,0.04224184958159099,0.22
134,NR_179646.1,1,1556,11,1504,96.6581,9.67288,17.5,3.45,2045301,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Bordigoni et al. 2020),9.672879177377892,2.3613881343681062,0.2441246387002042,0.1
135,NR_179898.1,1,1479,12,1459,98.6477,11.3482,20.3,17.0,2364649,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas laurentiana,11.348208248816768,1.4786450936429185,0.1302976700129812,0.11
136,NR_179932.1,1,1396,18,1392,99.7135,17.2973,19.1,2.44,2144175,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,17.29727793696275,1.6164514302867272,0.09345120291051771,0.16
137,NR_179976.1,1,1379,1,1292,93.6911,0.936911,19.9,1.0,2094151,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,Paramuribaculum intestinale,0.9369108049311095,0.24312331960231484,0.25949462672723855,0.01
138,NR_180797.1,1,1468,10,1449,98.7057,9.62534,20.6,18.9,2605778,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium porci,9.625340599455042,1.2886893542818691,0.13388506525730953,0.09
139,NR_180820.1,1,1475,8,1450,98.3051,7.13288,18.2,4.62,2606632,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Porcincola,Porcincola intestinalis,7.132881355932203,1.5386446279139132,0.2157115128004013,0.07
140,NR_180822.1,1,1501,26,1454,96.8688,23.0953,19.5,3.27,2606636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bilifractor,Bilifractor porci,23.09526982011992,5.415290146019053,0.23447615846000686,0.23
141,NR_180833.1,1,1470,3,1398,95.102,2.73537,19.7,5.0,2606635,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera intestinalis,2.735374149659864,0.7247146021502919,0.26494167250955714,0.03
142,NR_181010.1,1,1412,2,1367,96.813,1.75071,17.8,2.0,2786956,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola faecalis,1.7507082152974505,0.5008839861214437,0.28610363608554956,0.02
143,NR_181211.1,1,1501,1,1411,94.004,0.94004,19.3,1.0,2779518,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia liquoris,0.9400399733510992,0.23741276682849974,0.2525560333164976,0.01
144,NR_181215.1,1,1459,1,1367,93.6943,0.936943,15.5,1.0,2738446,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes faecalis,0.9369431117203564,0.2430652528028899,0.2594237043448547,0.01
145,NR_181263.1,1,1465,2,1444,98.5666,1.85256,19.5,1.0,2726362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena faecalis,1.8525597269624574,0.39290021748998366,0.21208504739234563,0.02
146,NR_181358.1,1,1404,2,1391,99.0741,1.95655,21.3,1.0,2788944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena absiana,1.9565527065527066,0.24510843448954744,0.12527566145734423,0.02
147,NR_181379.1,1,1525,2,1441,94.4918,1.79475,16.9,1.0,2725562,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Caecibacteroides,Caecibacteroides pullorum,1.7947540983606558,0.5227656797512858,0.2912742643846222,0.02
148,NR_181395.1,1,1394,2,1315,94.3329,1.81779,17.7,5.5,2763669,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Qiania,Qiania dongpingensis,1.817790530846485,0.512203159536499,0.28177237742457756,0.02
149,NR_181398.1,1,1390,30,1332,95.8273,27.554,20.3,11.7,2763667,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wansuia,Wansuia hejianensis,27.553956834532375,6.662979070870339,0.2418156895172264,0.27
150,NR_181532.1,1,1419,19,1418,99.9295,18.3495,20.1,52.8,2792859,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides humanifaecis,18.34954193093728,1.3354354119285692,0.07277758850628464,0.17
151,NR_181885.1,1,1463,3,1452,99.2481,2.81476,18.6,1.0,2885351,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominisplanchenecus,Hominisplanchenecus faecis,2.8147641831852357,0.4653408438103409,0.16532143139740865,0.03
