index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
96,NR_179976.1,1,1379,3,1314,95.2864,2.76287,19.8,6.67,2094151,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,Paramuribaculum intestinale,2.7628716461203773,0.6894307371453543,0.2495341171977542,0.07
97,NR_180797.1,1,1468,11,1450,98.7738,10.4026,19.4,22.0,2605778,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium porci,10.40258855585831,1.4538940859894283,0.13976272138252116,0.25
98,NR_180815.1,1,1487,1,1295,87.0881,0.870881,15.0,0.0,2606633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oliverpabstia,Oliverpabstia intestinalis,0.8708809683927371,0.3353316377618816,0.3850487608895119,0.02
99,NR_180820.1,1,1475,5,1435,97.2881,4.33424,18.5,5.8,2606632,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Porcincola,Porcincola intestinalis,4.3342372881355935,1.1703167808004578,0.2700167764243196,0.11
100,NR_180822.1,1,1501,10,1448,96.469,9.13058,20.3,4.0,2606636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bilifractor,Bilifractor porci,9.130579613590939,2.100475247726864,0.2300484018123329,0.23
101,NR_180830.1,1,1459,2,1407,96.4359,1.89719,19.9,9.5,2606626,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Sodaliphilus,Sodaliphilus pleomorphus,1.8971898560657985,0.4043784341836378,0.21314600270011833,0.05
102,NR_180833.1,1,1470,4,1434,97.551,3.80408,21.2,6.25,2606635,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera intestinalis,3.804081632653061,0.6918256977427236,0.18186405144524387,0.09
103,NR_181358.1,1,1404,4,1388,98.8604,3.88034,21.0,4.75,2788944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena absiana,3.8803418803418803,0.5034761188042108,0.12975045352443318,0.09
104,NR_181395.1,1,1394,2,1305,93.6155,1.70086,17.4,17.5,2763669,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Qiania,Qiania dongpingensis,1.7008608321377332,0.5808141067014011,0.34148243978985793,0.05
105,NR_181397.1,1,1401,1,1297,92.5767,0.925767,18.8,1.0,2763671,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Jingyaoa,Jingyaoa shaoxingensis,0.9257673090649536,0.2621491913616914,0.2831696353876096,0.02
106,NR_181398.1,1,1390,36,1335,96.0432,33.0906,20.3,17.7,2763667,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wansuia,Wansuia hejianensis,33.09064748201439,7.720596503647501,0.23331657405143982,0.82
107,NR_181406.1,1,1532,1,1356,88.5117,0.885117,17.8,1.0,2850322,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Diplocloster,Diplocloster modestus,0.8851174934725848,0.3188800969351857,0.36026866408901514,0.02
108,NR_181885.1,1,1463,1,1399,95.6254,0.956254,18.5,1.0,2885351,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominisplanchenecus,Hominisplanchenecus faecis,0.9562542720437457,0.20452882252101504,0.21388539481647248,0.02
