"ID"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"henry_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"txid1547"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid33025"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2654621"	520	726	611	1021	609	416	1121	608	964	632	449	610	377	533	320	463	339	317	628	991	177	397	876	114	781	1032	1033	1045	706	581	1113	210	678	692	262
"txid742816"	404	227	487	665	450	45	674	552	544	590	598	837	563	276	928	890	925	334	490	520	868	196	876	26	546	343	501	684	881	247	443	53	770	502	316
"txid158847"	97	218	101	227	270	16	138	170	106	186	441	211	175	136	398	184	296	151	144	175	673	90	1	10	151	121	199	161	355	111	179	9	576	197	236
"txid491921"	7	11	10	11	25	0	3	12	6	66	34	19	13	9	28	25	18	10	10	14	36	6	68	0	1	9	51	12	7	6	16	2	47	25	26
"txid349096"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid209880"	17	20	4	11	20	4	39	10	7	0	22	4	0	8	0	0	0	39	18	10	0	14	0	4	0	19	15	25	25	13	58	1	0	3	6
"txid156456"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0
"txid1852378"	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0
"txid1852379"	1	2	0	0	5	0	0	3	0	3	2	0	0	0	5	17	2	1	0	0	8	1	0	0	3	0	3	0	1	0	0	0	4	1	3
"txid1122219"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1064535"	238	69	66	193	229	13	239	171	249	215	175	80	121	73	542	141	662	164	199	82	454	106	58	28	402	180	100	206	183	94	202	26	169	35	71
"txid1675036"	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid1588748"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid879612"	79	42	16	44	101	9	54	89	54	103	100	16	43	21	215	53	265	68	48	77	277	41	1	12	145	44	38	59	86	33	69	11	115	11	58
"txid1232428"	94	31	15	74	63	10	61	101	86	76	64	19	65	24	289	46	389	90	62	56	175	52	25	14	203	50	35	85	106	53	99	18	78	13	28
"txid187326"	3	2	1	2	8	1	0	10	1	7	8	1	2	0	19	12	15	8	3	4	22	5	0	1	7	1	2	2	8	3	5	0	11	1	3
"txid349095"	42	54	17	42	138	2	41	66	49	126	118	20	32	24	157	142	137	59	51	27	281	32	5	9	91	53	56	36	49	22	61	4	122	18	49
"txid2144175"	35	20	9	27	50	4	31	39	33	47	36	13	31	20	153	13	193	41	29	25	107	36	5	10	117	34	23	35	38	28	50	7	49	8	16
"txid349094"	0	1	0	0	1	0	0	1	0	2	2	1	0	0	2	2	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0
"txid2045301"	5	13	1	5	21	2	2	6	1	40	28	2	4	2	22	8	24	8	4	2	64	9	1	1	14	4	17	6	2	3	10	0	28	4	6
"txid1111454"	1	0	0	0	1	0	0	1	0	1	1	0	2	0	3	1	2	1	1	1	3	0	0	0	1	0	2	0	0	0	0	0	1	0	0
"txid1936062"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid479436"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid33033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid47678"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	6	1	0	0	1	0	0	0	0
"txid1411144"	1	0	2	0	0	0	0	1	1	1	0	13	0	0	0	7	0	4	5	0	0	0	0	0	0	3	0	0	1	2	0	0	0	7	0
"txid762984"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid28111"	0	0	1	0	0	0	1	0	2	21	0	0	0	0	0	1	0	0	1	0	0	0	32	0	0	2	1	0	0	0	0	0	0	0	0
"txid1077285"	0	0	0	0	0	0	1	0	1	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	4	0	0	7	0	0	1	0
"txid338188"	0	0	0	0	0	0	2	0	3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	3	1	1	0	2	1	0	0	0	0
"txid1462571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"txid2792859"	1	0	4	12	0	2	10	1	8	45	0	15	1	21	0	1	0	1	15	0	0	2	0	4	1	54	16	13	0	4	19	5	0	7	0
"txid1912896"	1	0	0	1	0	0	1	2	0	1	0	0	0	0	0	6	0	0	0	0	0	0	18	0	0	2	0	0	0	1	0	0	0	0	0
"txid1912894"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1841856"	21	52	29	33	36	4	16	31	45	45	27	66	33	23	29	36	17	34	57	24	16	5	0	3	20	31	36	20	49	16	14	2	36	28	10
"txid28116"	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	7	0	0	0	1	0	0	15	0	0	2	1	0	0	2	0	0	0	0	0
"txid291644"	0	0	8	0	0	0	22	0	1	31	0	4	0	2	0	0	0	0	7	0	0	0	0	0	0	41	20	5	0	1	9	0	0	23	0
"txid449673"	0	0	8	1	0	2	6	8	2	6	0	16	1	8	0	22	1	0	3	0	0	2	60	1	0	13	5	4	0	5	4	0	0	6	0
"txid818"	2	1	0	0	2	0	0	16	0	2	0	0	0	0	0	28	0	0	0	0	0	0	16	0	0	0	10	2	0	2	4	0	0	0	0
"txid820"	0	0	28	2	0	1	13	0	10	44	0	56	1	12	0	38	0	0	9	0	0	1	22	2	0	33	12	9	0	0	8	2	1	29	1
"txid657309"	1	0	4	1	0	0	1	2	1	3	0	6	1	1	0	4	0	0	1	0	0	0	27	1	0	5	3	2	0	6	0	1	0	5	0
"txid2650157"	0	0	1	0	0	0	2	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0	0	0
"txid2725562"	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"txid376804"	3	11	4	5	6	1	0	9	3	10	6	9	10	10	7	8	3	7	7	8	9	1	0	1	7	6	17	3	9	3	5	1	11	5	5
"txid470145"	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"txid387090"	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1
"txid357276"	3	11	2	14	5	4	1	6	4	201	8	14	13	11	9	22	5	7	6	5	5	13	136	3	6	5	33	18	9	5	5	2	10	10	5
"txid2786956"	0	1	1	0	1	0	0	1	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"txid2739389"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid204516"	6	1	2	2	6	26	4	60	1	79	1	0	2	2	3	25	3	1	4	0	0	0	1	1	0	4	100	58	1	1	74	1	5	12	0
"txid1236498"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid484018"	1	4	154	0	2	81	357	2	600	7	3	241	121	0	3	1	2	3	464	1	0	0	0	23	1	408	3	2	1	0	0	22	5	195	2
"txid376805"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid1236538"	89	118	112	170	80	15	52	89	227	106	84	275	131	99	141	169	76	147	240	113	55	14	0	18	92	92	109	105	159	53	72	9	106	68	31
"txid435590"	45	35	51	66	50	5	146	129	70	74	31	88	54	44	35	45	20	41	135	21	17	14	31	8	33	174	244	129	59	31	172	6	40	55	11
"txid487174"	1	1	15	15	1	0	2	1	4	0	4	37	0	17	0	4	1	2	1	0	0	1	3	0	0	2	7	3	1	14	4	0	0	5	0
"txid397865"	0	1	1	0	2	0	0	2	1	1	1	4	0	2	0	0	1	1	0	0	2	0	0	0	2	0	1	2	1	1	1	0	2	3	1
"txid1349822"	1	1	5	0	0	6	3	1	5	2	0	18	5	5	0	2	0	0	1	0	0	2	11	0	0	5	13	2	0	6	3	1	0	7	0
"txid2518971"	1	0	0	0	1	0	0	4	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1
"txid2530391"	1	2	6	8	3	0	1	2	1	2	1	6	2	4	1	5	3	4	0	0	1	1	0	1	2	1	2	3	2	4	1	0	3	3	0
"txid2094150"	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"txid2601703"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2530390"	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1796646"	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid2094151"	6	4	6	7	5	0	2	10	2	1	1	8	3	11	3	1	6	5	3	0	3	2	0	1	4	3	4	7	4	6	5	0	3	6	0
"txid2606626"	1	1	2	2	1	0	0	2	1	2	1	4	1	4	1	0	0	1	1	0	4	1	0	0	2	1	3	1	1	2	1	0	4	3	0
"txid671218"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid76122"	0	1	1	0	0	0	1	0	1	0	2	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	4
"txid76123"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid840"	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"txid189722"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid407975"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid228603"	2	0	0	0	3	0	0	3	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"txid1776379"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1002367"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1841864"	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1870999"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid454154"	0	0	7	2	0	1	7	0	11	1	0	20	0	7	0	5	0	0	1	1	0	0	331	2	0	2	1	2	0	1	2	1	0	1	0
"txid454155"	0	1	1	0	0	0	0	0	0	0	3	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"txid28128"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"txid1236509"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid28129"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1236517"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2801997"	6	0	0	0	10	0	0	5	0	0	0	0	0	0	0	60	0	0	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	7
"txid2800387"	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid1177574"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2490854"	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
"txid2854755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid2479840"	4	0	0	0	4	0	0	3	0	0	0	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3
"txid1852370"	0	73	126	63	0	0	99	0	125	0	38	112	172	168	0	0	0	404	464	67	0	42	91	20	85	108	0	0	0	123	0	9	0	60	36
"txid305719"	1	16	13	10	0	0	12	0	18	0	12	16	32	33	0	3	0	72	61	10	0	4	17	1	16	18	0	0	0	18	0	1	0	13	9
"txid873513"	0	6	3	0	0	0	3	0	2	0	3	5	7	7	0	0	0	26	14	3	0	3	5	1	4	4	0	0	0	3	0	0	0	6	4
"txid537011"	948	225	0	59	704	22	0	581	1	0	264	0	235	35	230	1	212	724	0	599	58	124	9	16	113	0	512	506	108	576	243	8	215	0	30
"txid2518605"	2	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid439703"	5	0	1	0	6	0	0	1	0	0	1	1	0	2	0	13	0	5	3	4	0	0	1	0	2	0	0	0	7	1	0	0	0	1	3
"txid28135"	6	1	0	0	8	0	0	4	1	0	1	1	0	0	0	31	0	0	1	13	0	0	0	0	0	0	0	0	12	0	0	0	0	0	4
"txid185294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid915438"	3	0	0	0	4	0	0	1	0	0	1	0	0	0	0	28	0	1	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3
"txid1676614"	144	0	0	0	76	0	1	109	0	0	0	0	0	0	0	216	0	0	0	89	1	0	0	0	0	0	0	0	313	0	0	1	0	0	13
"txid2585119"	0	0	0	1	0	0	1	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
"txid328813"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid28117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"txid328814"	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0
"txid2290935"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid871327"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid823"	36	66	22	79	37	7	23	75	36	49	38	62	65	48	75	191	35	113	23	14	44	39	67	15	72	43	58	48	103	85	45	8	99	20	21
"txid574930"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid387661"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0
"txid46503"	7	39	78	50	6	1	10	20	18	5	38	103	77	42	76	98	51	123	26	16	28	33	13	7	46	25	22	32	15	60	19	2	52	40	6
"txid1323990"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2762557"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid204"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid134605"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid850"	0	0	0	3	0	0	171	1	6	27	0	0	4	3	0	1	0	0	4	0	0	0	4	0	0	2	47	9	0	0	18	0	0	7	0
"txid852"	0	0	0	0	0	0	31	0	2	10	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	5	0	0	0	2	0	0	6	0
"txid856"	4	0	0	0	11	0	0	17	0	379	0	1	23	3	0	112	0	0	0	0	0	0	36	0	7	0	60	8	0	2	37	0	0	12	9
"txid109328"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid2153"	1	0	11	0	0	0	0	1	0	4	0	21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	5	8	0	9	0	0	1	0
"txid1631957"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"txid47671"	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"txid1335047"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1852381"	12	37	17	11	20	2	11	15	4	12	10	17	19	25	3	12	6	49	73	24	4	32	1	5	9	27	25	46	13	39	18	3	8	14	7
"txid2584944"	15	19	4	1	16	1	3	30	7	11	4	6	33	2	13	9	12	20	18	14	11	8	4	2	3	3	8	11	22	11	2	0	11	4	5
"txid1944635"	54	77	30	8	75	2	35	103	36	65	27	19	109	9	47	71	46	73	91	60	66	25	13	5	21	17	28	60	74	28	16	1	63	32	33
"txid40545"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid539"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid90367"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid496"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1107316"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid33053"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid13335"	0	0	0	0	0	14	0	0	0	0	0	0	0	23	0	0	0	0	0	2	0	14	0	11	0	0	0	0	0	0	0	2	0	0	7
"txid179995"	9	0	0	175	6	3174	1	5	0	2	0	1	0	1959	0	0	0	5	0	519	0	1445	1	3505	0	1	0	0	71	0	0	3482	0	0	785
"txid762983"	10	65	26	46	22	4	29	18	29	42	14	36	10	23	2	25	5	0	26	79	4	6	74	2	18	23	85	48	13	20	53	1	33	44	34
"txid83771"	0	0	0	1	0	9	0	0	0	0	0	0	0	17	0	0	0	0	0	45	0	12	0	12	0	0	0	0	0	0	0	4	0	0	37
"txid2718"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid565"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid545"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid67825"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid67826"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0
"txid881260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
"txid2494701"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid2497875"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0
"txid550"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0
"txid1296536"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0
"txid299767"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0
"txid539813"	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2529382"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0
"txid2497436"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0
"txid2071710"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
"txid2529381"	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid208962"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1
"txid562"	1	2	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
"txid585054"	292	295	22	57	28	1	23	108	0	1	174	1	435	2	0	0	0	126	14	0	124	259	2	0	3	62	0	0	0	374	0	0	0	132	92
"txid1499973"	3	65	5	27	0	0	0	0	0	0	60	0	170	0	0	0	0	25	0	0	42	43	1	0	3	0	0	0	0	65	0	0	0	79	1
"txid1300165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid497725"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid566"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid90370"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid621"	1	0	1	0	0	0	0	0	0	0	0	0	61	0	0	0	0	37	0	0	22	76	0	0	1	1	0	0	0	104	0	0	0	31	4
"txid622"	0	6	1194	0	1	0	0	0	0	0	1	13	8	0	0	0	0	1	0	0	2	4	0	0	0	0	0	0	0	43	41	0	0	3	1147
"txid623"	167	364	92	89	27	0	10	56	1	1	272	0	429	2	0	0	0	190	1	0	129	398	2	0	2	13	0	0	0	607	2	0	0	326	139
"txid624"	1	159	91	53	1	0	9	1	1	0	125	1	9	1	0	0	0	4	3	0	1	4	0	0	0	8	0	0	0	7	1	0	0	15	138
"txid549"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
"txid584"	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0
"txid55207"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid106649"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid985008"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid2025884"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid733"	1	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid738"	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1331689"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
