"ID"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"txid387661"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0
"txid46503"	92	17	13	48	210	20	29	11	25	29	33	22	14	21	4	28	10	37	10	12	22	2	144	20	24	4
"txid134605"	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid850"	0	0	6	4	0	0	28	152	0	5	8	80	50	0	0	10	0	0	1	0	0	0	24	4	0	0
"txid852"	0	0	3	3	0	0	3	8	0	2	1	28	10	0	0	0	0	0	0	0	0	0	4	1	0	0
"txid856"	0	0	5	0	0	13	0	43	3	8	93	0	0	0	167	29	2	0	35	0	0	0	119	140	4	0
"txid2153"	0	0	0	0	0	0	0	4	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0
"txid1852381"	16	6	11	32	64	23	28	28	30	8	28	87	26	23	0	13	7	16	24	26	23	26	20	10	23	44
"txid2584944"	12	5	1	10	28	10	10	4	8	3	3	14	12	13	15	9	5	3	19	8	1	12	20	12	12	236
"txid1944635"	45	22	6	68	128	79	40	28	89	8	9	111	59	97	92	56	29	38	109	43	14	105	96	76	79	182
"txid40545"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"txid13335"	1	0	14	0	7	5	0	0	5	0	0	0	0	9	0	3	1	0	0	0	3	1	0	0	2	0
"txid179995"	550	0	2117	0	674	344	0	0	462	0	0	1	0	331	15	1576	1550	0	0	66	631	29	0	0	387	1
"txid762983"	14	12	15	70	57	27	27	51	53	16	36	289	87	78	15	51	68	21	23	142	20	52	20	53	33	1
"txid83771"	1	0	16	0	3	94	0	0	159	0	0	0	0	215	36	18	23	0	0	44	5	63	0	0	3	0
"txid565"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid413503"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid61645"	0	0	1	10	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid881260"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"txid2494701"	0	0	1	14	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2497875"	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
"txid550"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"txid1296536"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid299767"	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	29	1	1	0	0	0
"txid539813"	0	0	3	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2497436"	0	0	0	22	0	0	0	0	0	1	0	47	36	0	0	0	0	0	2	0	1	0	0	0	0	0
"txid2071710"	0	0	1	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	8	0	0	0	0	0
"txid2529381"	0	0	3	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid208962"	1	0	0	0	10	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid562"	0	0	0	0	2	1	0	0	0	5	0	0	0	0	6	0	0	0	0	0	1	1	0	5	0	1
"txid585054"	88	547	36	6	337	61	0	24	81	586	0	227	92	17	2	1	28	0	2	61	854	12	2	199	97	150
"txid1499973"	15	217	6	0	77	13	0	6	21	374	0	2	0	5	0	0	1	0	0	0	373	0	1	74	37	29
"txid2899544"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1398493"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
"txid90370"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid621"	4	0	11	0	58	21	0	6	27	161	0	12	2	5	0	0	0	0	1	0	68	1	1	0	0	17
"txid622"	1	52	0	25	41	1	2	0	1	148	14	8	13	0	0	0	1012	0	0	153	70	0	0	26	12	9
"txid623"	186	797	56	5	702	84	0	40	158	1541	0	38	13	31	3	0	97	0	1	56	274	11	2	310	161	312
"txid624"	21	445	10	4	90	2	1	1	5	44	0	26	5	2	0	0	88	0	0	50	11	8	0	77	42	1
"txid549"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	1	0	0	0	0
"txid584"	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid985008"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"txid2316085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	24	0	0
"txid296"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	85	3	0
"txid122355"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
"txid1608994"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	1	0
