"ID"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"jarjarbinks_3"	"goose_4"	"padme_5"	"korra_6"	"padme_6"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"txid1122219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"txid1064535"	154	289	176	36	55	39	137	13	102	67	100	58	35	114	23	38	62	5	307	0	120	125	92	194	334	709	35	10	73	343	167	102	159	101
"txid1675036"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	1	0	0	0	0	0
"txid879612"	40	34	97	5	17	5	60	7	59	25	22	12	11	36	9	0	1	0	125	0	48	57	29	157	90	219	11	5	45	145	23	70	72	23
"txid1232428"	45	65	121	11	20	12	95	2	28	18	24	20	8	35	9	4	7	2	82	0	33	44	37	78	101	128	16	7	29	186	45	39	99	38
"txid187326"	2	1	3	0	1	0	3	0	4	0	3	0	0	6	0	2	0	0	5	0	3	4	3	12	8	48	1	0	3	15	2	7	4	0
"txid349095"	39	20	32	5	28	6	35	7	77	28	47	9	14	95	6	5	9	0	124	0	72	82	59	187	92	502	7	5	58	96	48	69	37	28
"txid2144175"	29	15	39	4	11	4	30	3	27	10	4	6	7	11	5	15	4	2	105	0	23	27	22	69	69	55	11	4	21	85	17	21	46	20
"txid349094"	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	12	0	0	1	0	1	0	0	0
"txid2045301"	1	1	2	1	7	0	3	2	16	6	1	1	4	9	1	0	0	0	10	0	15	17	18	47	12	48	1	0	15	11	22	17	6	1
"txid1111454"	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	3	0	0	1	1	2	0	1	0
"txid1936062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
"txid479436"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid423477"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid33033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
"txid85831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid47678"	0	15	0	0	0	0	0	0	0	0	54	0	0	29	0	0	70	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
"txid1411144"	1	0	0	0	0	0	0	0	0	0	4	8	0	1	0	0	2	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	4	10
"txid762984"	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
"txid28111"	0	3	0	0	1	0	0	2	0	0	43	2	0	18	0	0	3	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
"txid1236513"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1077285"	0	0	0	1	2	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	6	6	0	0	0	13	0	0	0	0	0	0	3
"txid338188"	1	0	1	3	0	1	0	0	0	0	0	1	1	0	0	3	1	1	0	0	0	2	0	0	1	0	0	0	0	1	2	5	1	1
"txid1462571"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2792859"	2	21	1	13	4	19	0	1	0	6	4	8	6	3	0	6	26	7	1	0	0	16	0	0	1	1	0	0	1	7	3	1	1	4
"txid1912896"	0	0	0	0	0	1	0	1	0	0	36	1	0	4	0	0	3	0	1	0	0	0	2	0	0	3	7	0	0	0	1	2	0	1
"txid1841856"	15	13	2	9	6	14	7	0	6	14	8	34	14	3	6	75	171	28	16	0	0	40	0	5	14	23	0	0	1	28	10	19	44	26
"txid28116"	0	0	0	0	0	1	1	1	0	0	40	1	0	22	0	1	8	0	1	0	2	1	1	0	0	7	7	0	0	0	1	6	0	1
"txid1236512"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid291644"	5	0	0	21	9	32	0	0	0	5	0	50	8	0	0	19	0	0	0	0	0	48	0	0	4	0	0	0	0	13	0	0	0	27
"txid449673"	2	4	4	12	3	40	0	0	0	5	731	25	13	205	0	9	38	5	1	0	3	20	6	0	3	10	6	0	0	6	9	86	0	8
"txid818"	0	2	2	0	0	0	0	15	0	0	39	0	0	12	0	0	6	0	0	0	18	0	24	0	0	6	40	10	0	3	0	0	0	0
"txid820"	2	11	9	17	7	23	0	24	0	5	196	98	11	52	0	2	186	4	0	0	22	48	47	0	1	5	71	17	0	1	6	101	1	37
"txid657309"	1	3	0	1	1	2	0	9	0	0	13	3	2	1	0	2	4	1	0	0	3	5	6	0	1	1	20	2	0	1	2	15	0	1
"txid2650157"	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0
"txid2725562"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1841865"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid376804"	1	2	1	1	2	3	2	0	3	3	1	12	5	2	0	4	8	2	3	0	0	12	0	2	2	4	0	0	0	5	2	4	6	4
"txid470145"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid387090"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0
"txid357276"	1	42	3	4	3	40	1	85	2	5	16	10	20	7	1	7	47	16	3	0	0	47	1	1	2	8	0	22	2	4	4	42	5	4
"txid2786956"	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid2739389"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid204516"	1	31	0	10	8	33	0	11	1	5	31	20	9	13	0	4	188	14	0	0	0	31	0	0	1	11	1	6	0	81	53	243	1	10
"txid1236498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid484018"	178	0	0	352	190	0	0	0	50	327	0	342	1	0	62	720	4	690	29	1	0	2	0	2	183	2	0	0	0	2	343	30	0	222
"txid1236538"	47	138	8	31	18	75	22	0	23	41	97	157	46	31	39	56	121	28	51	0	0	118	0	16	53	98	1	0	2	107	45	51	206	111
"txid435590"	32	84	51	80	56	243	8	50	54	61	84	119	76	29	11	56	232	38	24	1	68	291	114	5	38	32	117	11	4	309	217	126	77	53
"txid487174"	1	6	1	1	0	6	0	6	0	0	3	3	2	1	0	4	12	0	0	0	1	24	2	0	1	0	5	4	0	1	0	0	10	3
"txid397865"	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	3
"txid1349822"	1	2	0	1	2	8	0	2	0	2	34	8	1	6	0	0	29	6	0	0	13	11	26	0	4	6	42	1	0	1	20	20	1	4
"txid2518971"	0	2	1	0	0	0	1	0	0	0	14	0	0	4	0	0	11	0	0	0	0	0	1	0	0	5	0	1	0	0	0	0	0	0
"txid2530391"	1	0	0	1	0	0	1	0	0	0	4	1	1	2	0	7	9	2	1	0	0	6	0	1	0	3	0	0	0	2	0	2	2	2
"txid2094150"	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"txid2530390"	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
"txid1796646"	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
"txid2094151"	1	0	1	1	1	2	1	0	0	0	0	6	2	0	0	2	0	1	3	0	0	14	0	4	1	0	0	0	1	6	0	1	10	5
"txid2606626"	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	1	0	0	5	0	1	0	0	0	0	1	2	0	0	2	3
"txid671218"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid76122"	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	5	4	1	0	1	0	0	0	0	0	0	0	1	0
"txid28127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid76123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
"txid840"	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
"txid189722"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
"txid425941"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid407975"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"txid228603"	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
"txid1776379"	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"txid1841864"	0	0	0	0	0	0	14	0	0	2	0	1	2	1	0	0	0	0	0	0	5	4	1	0	0	0	0	0	0	0	0	0	1	0
"txid1870999"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid454154"	5	90	1	1	0	4	0	6	0	1	11	11	1	0	0	3	3	4	0	0	0	5	1	0	0	2	1	2	0	1	2	2	2	2
"txid454155"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	2	0	0	0	0	0	0	0	2	1
"txid28128"	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"txid1236509"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	1	2	0	0	0	0	0	0	0	0
"txid28129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0
"txid1236517"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"txid2801997"	0	0	1	0	0	0	1	0	0	0	20	0	0	11	0	0	62	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0
"txid2800387"	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
"txid1177574"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2490854"	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
"txid2854755"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
"txid2479840"	0	0	1	0	0	0	2	0	0	0	8	0	0	2	0	0	4	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
"txid1852370"	111	0	75	22	15	23	46	23	0	45	0	108	43	0	32	516	0	180	60	0	275	227	76	0	103	0	94	41	1	0	0	0	239	70
"txid305719"	11	0	10	2	4	4	2	7	0	10	1	14	9	0	3	4	0	0	14	0	64	55	17	0	20	5	12	8	0	0	0	0	34	10
"txid873513"	4	0	3	1	1	2	8	2	0	5	0	2	4	0	1	3	0	0	3	0	24	21	9	0	4	0	3	2	0	0	0	0	8	2
"txid537011"	314	0	544	0	0	19	480	73	142	0	1	0	5	0	27	958	2	13	193	1	117	71	417	523	44	3	176	58	82	471	781	177	574	1
"txid2518605"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	0
"txid439703"	1	0	1	0	0	0	2	0	0	1	6	0	2	2	0	0	3	0	0	0	6	5	2	0	2	17	1	0	0	0	0	0	1	2
"txid28135"	0	0	1	0	0	0	6	1	0	1	23	0	0	6	0	1	106	0	0	0	1	1	1	0	0	58	0	0	0	0	0	0	0	0
"txid185294"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
"txid915438"	0	0	0	0	0	0	2	0	0	0	9	0	0	10	0	2	12	0	0	0	1	0	0	0	0	56	0	0	0	0	0	0	0	0
"txid1676614"	0	0	4	0	0	0	33	0	0	0	200	0	0	41	0	0	36	0	0	0	0	0	0	0	0	369	0	0	0	1	0	0	0	0
"txid2585119"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
"txid328813"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0
"txid328814"	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
"txid2290935"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid871327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid2685834"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid823"	3	24	5	10	9	28	7	31	29	12	100	48	13	56	11	14	302	28	3	0	31	105	71	67	5	83	76	19	5	12	0	45	158	9
"txid387661"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0
"txid46503"	9	29	5	7	4	21	6	18	18	3	53	57	15	17	6	28	77	10	48	0	9	94	13	32	11	45	15	7	3	6	20	17	105	31
"txid203"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid204"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"txid134605"	0	0	0	3	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
"txid1755100"	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid1852365"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"txid850"	21	10	11	1309	220	680	6	187	0	96	28	1	155	4	4	10	3	0	0	0	2	113	1	0	23	2	32	10	0	22	203	0	2	9
"txid859"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid852"	5	2	2	187	105	16	0	87	0	52	5	0	3	4	1	4	1	0	0	0	0	13	0	0	2	1	3	2	0	2	98	0	0	1
"txid856"	0	91	17	1	1	94	21	627	123	1	158	12	25	48	22	0	49	0	0	0	3	67	16	0	0	137	44	56	0	47	793	0	0	5
"txid1196653"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid109328"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2153"	0	3	0	0	0	3	0	0	0	0	8	0	2	3	0	0	28	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0
"txid1631957"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
"txid491919"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"txid1852381"	13	41	8	4	7	18	14	0	2	18	12	13	16	3	20	461	411	101	17	0	7	22	5	4	48	36	4	1	4	2	0	25	45	15
"txid2584944"	5	6	10	4	3	5	7	7	15	4	12	7	2	2	11	165	42	93	14	1	5	6	8	15	10	17	9	4	4	12	15	8	31	6
"txid1944635"	44	20	61	22	15	18	44	30	95	62	39	24	12	13	48	121	9	59	56	0	20	38	16	80	64	121	28	17	20	45	132	77	129	22
"txid40545"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid887327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid90367"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"txid1107316"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	1	1	2	0	0	1	0	0	0	0	0
"txid33053"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	1	0	1	0	0	0	0	1	0	0	0
"txid13335"	0	0	1	0	0	0	4	0	0	0	0	0	1	0	1	0	0	30	0	0	0	14	0	0	0	0	0	0	0	0	0	5	0	0
"txid179995"	0	0	72	1	0	25	743	0	0	0	0	0	66	0	871	0	2	2299	75	1	0	1517	0	1	0	0	0	0	0	42	0	670	0	0
"txid762983"	41	76	2	19	30	41	23	22	35	38	23	32	72	23	4	19	8	2	31	0	14	128	3	16	43	65	9	11	4	29	63	15	4	55
"txid83771"	0	0	1	0	0	0	8	0	0	0	0	0	0	0	14	0	0	40	0	0	0	11	0	8	0	0	0	0	0	0	0	6	0	0
"txid565"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
"txid61645"	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid550"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid539813"	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2529382"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2497436"	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2529381"	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid208962"	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	2	7	0	0	1	3	7	0	3	1	0	0
"txid562"	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	3	3	0	4	10	0	0	2	1	6	0	8	1	0	0
"txid585054"	3	0	259	8	117	122	108	98	1	5	0	0	594	0	795	0	0	7	4	1586	587	5	578	1455	0	0	727	554	848	35	775	184	14	0
"txid1499973"	1	0	56	1	48	45	13	24	0	0	0	0	154	0	122	0	1	2	1	283	132	1	137	334	0	0	123	104	205	11	170	53	3	0
"txid2899544"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid566"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
"txid90370"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0
"txid621"	0	0	73	1	17	0	31	35	0	0	0	0	1	0	232	0	0	1	0	319	204	0	222	494	0	0	199	153	317	6	265	60	0	0
"txid622"	0	0	2	1	18	0	1	1	0	127	0	49	10	0	3	0	2	2	0	9	11	0	6	18	0	0	3	3	11	1	10	3	0	0
"txid623"	2	0	420	5	132	169	172	182	2	7	0	3	938	0	1233	0	0	3	9	3139	1045	6	965	2550	0	0	1125	876	1560	41	1397	367	23	0
"txid624"	0	0	4	0	7	95	0	5	0	8	0	1	429	0	8	1	0	0	2	21	25	3	27	61	0	0	13	8	42	0	41	7	10	0
"txid584"	1	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid717"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"txid714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"txid985008"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	2	0	0	0
"txid2025884"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"txid47735"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	9	1	5	1	0	0	0	0	0	0	0	0	0
"txid738"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0
"txid1461579"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	2	0	0	0	0	0	0	0	0	0	0
"txid736"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid85401"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0
"txid85402"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid85403"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	0	1	0	0	0	0	0	0	0	0	0	0
"txid115545"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	8	1	3	0	0	0	0	0	0	1	0	0	1
"txid749"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0
"txid2316085"	22	33	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid296"	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
